3.5194, 1.15865
3.513, 1.03833
3.5818, 0.986212
1.092, 1e+020
1.6038, 1e+020
1.9812, 1e+020
1.3198, 1e+020
2.9358, 1e+020
3.9906, 1e+020
1.1512, 1e+020
4.3182, 1.20437
1.12, 1e+020
4.2184, 1.33652
2.4274, 1e+020
4.0248, 1.2301
1.1918, 1e+020
2.9296, 1e+020
3.9594, 0.9141
3.9686, 0.89213
3.9064, 0.915918
3.6378, 0.902628
3.7504, 0.93567
3.8344, 0.985736
3.8284, 0.904944
3.9342, 1.00925
4.0186, 1.04518
4.1902, 1.14805
1.532, 1e+020
2.3868, 1e+020
3.794, 0.949845
0.9048, 1e+020
3.897, 0.989801
3.9436, 1.01465
4.1684, 1.17421
4.0124, 1.07286
0.961, 1e+020
4.0028, 0.95747
4.1216, 0.892372
3.9126, 1e+020
3.8314, 0.980058
3.4818, 0.991258
3.7378, 1.03231
1.2886, 1e+020
0.986, 1e+020
3.6972, 1.02012
3.4726, 0.960473
3.7876, 1.00414
3.4632, 1.00504
3.5164, 0.948034
3.9312, 1.19388
1.5444, 1e+020
2.0624, 1e+020
2.7924, 1e+020
2.652, 1e+020
3.585, 1.33243
2.833, 1e+020
2.7082, 1e+020
3.432, 0.902264
2.8798, 1e+020
0.5678, 1e+020
0.1186, 1e+020
0.1216, 1e+020
1.4944, 1e+020
2.2184, 1e+020
0.5398, 1e+020
3.7752, 1.31547
3.3634, 1e+020
3.4476, 1.08446
3.4976, 1.2911
2.0716, 1e+020
3.1232, 0.869735
2.156, 1e+020
3.1792, 0.982439
3.875, 1.2419
1.3292, 1e+020
3.7596, 1.13414
0.3464, 1e+020
3.4196, 0.94462
3.2884, 1e+020
3.4508, 1.00942
3.3352, 0.954606
3.691, 1.01414
3.51, 0.989804
3.688, 1.04306
3.6628, 1e+020
3.9188, 1.20541
3.3322, 0.954026
3.8688, 1.59444
3.5818, 1.23146
3.7222, 1.34773
3.669, 0.97091
0.571, 1e+020
3.2824, 1.03163
3.669, 1.25712
3.2542, 0.971898
3.4882, 0.99771
0.365, 1e+020
3.663, 1.03136
0.5366, 1e+020
3.4008, 1.00024
3.5818, 1.01739
2.4618, 1e+020
2.1152, 1e+020
1.273, 1e+020
3.6568, 1.07052
3.6628, 0.976268
2.833, 1e+020
3.8408, 1.35403
0.4024, 1e+020
1.9344, 1e+020
0.4056, 1e+020
3.6036, 1.08441
4.1028, 1.36126
3.2542, 1e+020
0.646, 1e+020
0.6708, 1e+020
1.1012, 1e+020
3.4976, 1.31729
3.1388, 1e+020
1.8564, 1e+020
2.574, 1e+020
3.4726, 1.27966
0.6926, 1e+020
1.7066, 1e+020
3.7878, 1.33947
1.613, 1e+020
1.4414, 1e+020
0.7052, 1e+020
0.000, 0.035, 0.19, 0.315, 0.44, 0.565
4.1746, 1.05698
4.0342, 1.02364
4.059, 1.04702
3.844, 0.991813
2.8204, 1e+020
3.9312, 1.18271
1.6194, 1e+020
2.6894, 1e+020
3.9438, 1.19894
4.0746, 1.33447
4.1902, 1.28371
1.507, 1e+020
3.3416, 1e+020
3.9686, 1.15936
4.184, 1e+020
4.0716, 0.978793
3.8532, 0.999656
4.053, 1.10341
4.5428, 1.32064
1.4632, 1e+020
2.1964, 1e+020
3.9874, 1.217
4.053, 1.24584
1.354, 1e+020
3.7004, 1.0658
3.7878, 1.05811
4.0996, 1.29249
0.9516, 1e+020
4.028, 1.16257
4.2868, 1.10909
3.8658, 1.08594
3.8656, 0.956835
4.0654, 1.02964
1.5476, 1e+020
4.1934, 1.37071
3.7128, 0.996517
3.5568, 1e+020
3.7222, 0.997878
3.8656, 0.980837
3.7504, 0.949082
3.7814, 0.872762
4.2682, 1.23521
3.7066, 0.89845
4.0248, 1.03592
3.6442, 0.877212
3.4662, 0.935227
3.847, 0.935781
3.7036, 0.846391
3.6472, 0.88584
3.8096, 0.835249
3.5942, 0.890104
3.9406, 1.12897
3.9, 0.945894
3.897, 1.04728
3.6754, 0.874384
3.7626, 1.12859
1.3042, 1e+020
3.897, 1.17636
3.9374, 1.01765
3.9188, 1.08071
2.7082, 1e+020
3.719, 1.08882
3.7878, 1.08392
4.187, 1.27874
0.5336, 1e+020
4.0278, 1.1731
3.9064, 1e+020
1.5536, 1e+020
4.1404, 1.25003
3.978, 1.28171
3.8688, 1.20323
4.1434, 1.41763
1.4602, 1e+020
3.8126, 1.12515
2.7518, 1e+020
3.9188, 1.09788
0.3994, 1e+020
4.0154, 1.29166
3.872, 0.979789
3.4944, 0.877667
3.8346, 1.07154
3.7378, 0.934087
3.7534, 0.89136
3.8594, 1.01531
0.131, 1e+020
3.7066, 0.907218
2.7206, 1e+020
1.3104, 1e+020
3.9656, 1.09633
3.8376, 1.01455
3.744, 1.00503
0.131, 1e+020
3.953, 1.10199
3.9314, 1.11319
1.5786, 1e+020
3.9812, 0.995674
0.496, 1e+020
4.1934, 0.994729
3.8188, 0.924259
3.8658, 1e+020
3.8438, 0.913199
4.1434, 1.13655
3.7066, 1.00979
3.3946, 1e+020
1.8752, 1e+020
2.5522, 1e+020
3.9248, 0.945707
3.9906, 0.933653
0.4088, 1e+020
3.9874, 1.06892
4.2836, 1.18572
1.1078, 1e+020
0.131, 1e+020
4.1838, 1.16722
4.0094, 1.16179
3.85, 1.12562
1.1638, 1e+020
2.9204, 1e+020
2.7018, 1e+020
0.387, 1e+020
0.4212, 1e+020
3.903, 0.972924
0.387, 1e+020
4.2152, 1.22084
4.056, 1.26208
0.6894, 1e+020
0.7708, 1e+020
3.9748, 1.0036
3.3354, 0.837355
4.056, 1.17463
0.861, 1e+020
3.8782, 1.03746
2.7394, 1e+020
0.5242, 1e+020
3.7878, 1.04273
3.7002, 1.16084
3.8096, 1.29255
3.9686, 0.941074
3.7784, 0.933238
3.51, 0.930101
2.521, 1e+020
3.7284, 1.12711
3.8906, 0.997656
2.0312, 1e+020
3.9282, 1.14212
4.0902, 1.10681
1.8378, 1e+020
0.131, 1e+020
4.1684, 1.3509
3.7782, 1.10685
2.5804, 1e+020
3.7752, 1.14308
3.9032, 0.962974
3.744, 1.01599
4.0528, 1.2279
4.0156, 1.19975
0.4056, 1e+020
1.067, 1e+020
0.3744, 1e+020
3.8594, 1.27853
1.067, 1e+020
3.8626, 1.14641
0.4368, 1e+020
3.8876, 1.19845
3.925, 0.956609
