jeweils Mittelwert, Streuung
geschachtelte Schleifen:
alpha_pkt: -2:1:2, Zeilensprung
alpha: -Pi:Pi/4:Pi-Pi/4
x_pkt: -0.5:0.25:0.5
x: 0:0.1:0.3

0.0936, 0.00724315, 0.08895, 0.00736617, 0.08655, 0.00794372, 0.0819, 0.0122856, 0.0835, 0.00928213, 
0.0764, 0.00692364, 0.0741, 0.00693504, 0.0819, 0.00693504, 0.08115, 0.00646672, 0.085, 0.00794719, 
0.09125, 0.015331, 0.08895, 0.0125299, 0.0928, 0.00803676, 0.0866, 0.0198531, 0.08265, 0.00729293, 
0.0874, 0.00788336, 0.0772, 0.00816668, 0.0866, 0.00798947, 0.0889, 0.00898478, 0.0936, 0.0101484, 
0.1061, 0.0132303, 0.085, 0.00794719, 0.09515, 0.00704329, 0.08425, 0.00785979, 0.1053, 0.0143127, 
0.09985, 0.00767275, 0.0866, 0.00798947, 0.10295, 0.00782355, 0.07565, 0.00774104, 0.071, 0.00794719, 
0.06705, 0.00736617, 0.06865, 0.00922967, 0.06395, 0.00696967, 0.0663, 0.0194154, 0.06555, 0.00814006, 
0.0803, 0.0463898, 0.08895, 0.0161195, 0.09985, 0.01468, 0.0936, 0.00872021, 0.1084, 0.0106938, 
0.08035, 0.0057425, 0.0975, 0.011062, 0.085, 0.00931891, 0.0936, 0.0101484, 0.09985, 0.00944388, 
0.0827, 0.00737064, 0.0858, 0.00801052, 0.10685, 0.0164805, 0.0944, 0.0250082, 0.09515, 0.00704329, 
0.07095, 0.00800312, 0.0671, 0.00733341, 0.08345, 0.0145475, 0.0827, 0.00737064, 0.07255, 0.0105055, 
0.0741, 0.00866268, 0.08425, 0.00785979, 0.07875, 0.00807123, 0.09285, 0.00948281, 0.0803, 0.00924577, 
0.0866, 0.00798947, 0.085, 0.00794719, 0.1022, 0.00803676, 0.0866, 0.00798947, 0.0881, 0.00761508, 
0.08115, 0.00646672, 0.0663, 0.00857229, 0.07485, 0.00961509, 0.071, 0.00794719, 0.06865, 0.00931482, 
0.07175, 0.00941933, 0.06865, 0.00940479, 0.06085, 0.00692269, 0.05535, 0.00807384, 0.0788, 0.00933358, 
0.0671, 0.0101354, 0.07565, 0.00752732, 0.08655, 0.00794372, 0.1092, 0.0102269, 0.1092, 0.0101494, 
0.0858, 0.00801052, 0.08425, 0.0118716, 0.08115, 0.00829251, 0.09825, 0.00899634, 0.09205, 0.0111519, 
0.08345, 0.00762596, 0.08035, 0.00774104, 0.08425, 0.00785979, 0.0858, 0.00801052, 0.09045, 0.00640292, 
0.0819, 0.00847225, 0.0788, 0.00604022, 0.08505, 0.00800312, 0.0819, 0.00693504, 0.07875, 0.0061804, 
0.08895, 0.00891761, 0.0928, 0.00793128, 0.0975, 0.00847597, 0.0936, 0.00712593, 0.10295, 0.00782355, 
0.09985, 0.00935428, 0.0811, 0.00811042, 0.1022, 0.0117813, 0.117, 0.0164285, 0.12325, 0.00990415, 
0.0819, 0.00693504, 0.06475, 0.00762182, 0.0811, 0.00954711, 0.0741, 0.00693504, 0.0733, 0.00883236, 
0.07025, 0.0079596, 0.0647, 0.00575006, 0.0562, 0.00793128, 0.0686, 0.00788336, 0.07645, 0.00477356, 
0.0811, 0.0082136, 0.07955, 0.00856846, 0.08035, 0.00752732, 0.10845, 0.0107775, 0.11855, 0.0320681, 
0.11075, 0.0322798, 0.09515, 0.00704329, 0.08505, 0.00800312, 0.0772, 0.00796439, 0.07955, 0.00681697, 
0.0749, 0.0063652, 0.08035, 0.0057425, 0.08345, 0.00762596, 0.0772, 0.00630455, 0.0749, 0.0082136, 
0.09905, 0.00761214, 0.0819, 0.00693504, 0.08815, 0.00765214, 0.0827, 0.00737064, 0.0819, 0.00693504, 
0.0881, 0.00761508, 0.0897, 0.00857229, 0.0952, 0.00864261, 0.0858, 0.00801052, 0.09825, 0.00723206, 
0.12245, 0.0105455, 0.1334, 0.0156353, 0.1045, 0.00885259, 0.1022, 0.0118526, 0.0975, 0.0098542, 
0.0554, 0.00780283, 0.0507, 0.00682179, 0.06475, 0.00572966, 0.0608, 0.00690995, 0.05695, 0.00761214, 
0.05225, 0.00756637, 0.0624, 0.00872021, 0.0671, 0.00880132, 0.0671, 0.00889056, 0.08345, 0.00922511, 
0.0733, 0.0103217, 0.08345, 0.00904652, 0.0936, 0.00881625, 0.0944, 0.00946128, 0.1084, 0.00798947, 
0.0757, 0.00765094, 0.078, 0.00519109, 0.08735, 0.00784236, 0.0733, 0.00737064, 0.0905, 0.00958343, 
0.0702, 0.00801052, 0.07255, 0.00762596, 0.07955, 0.0087568, 0.0811, 0.0082136, 0.0702, 0.00801052, 
0.08425, 0.00932949, 0.08345, 0.00762596, 0.08035, 0.00774104, 0.0975, 0.00682488, 0.09595, 0.00766726, 
0.1006, 0.00937185, 0.0936, 0.00724315, 0.11, 0.0106672, 0.10685, 0.00929219, 0.0897, 0.0100216, 
0.11465, 0.00874959, 0.1014, 0.0118339, 0.1108, 0.00862432, 0.09905, 0.00921369, 0.1006, 0.00954987, 
0.064, 0.00858395, 0.06315, 0.00793576, 0.07175, 0.00785979, 0.064, 0.00481227, 0.0616, 0.0061078, 
0.09125, 0.0105025, 0.06945, 0.00794372, 0.06395, 0.00482837, 0.1006, 0.0205693, 0.07725, 0.00807123, 
0.08735, 0.0146009, 0.09825, 0.0267953, 0.0913, 0.0146039, 0.08655, 0.00794372, 0.1092, 0.0269202, 
0.08815, 0.0104442, 0.09595, 0.0257692, 0.0866, 0.00798947, 0.08735, 0.029328, 0.10295, 0.0137591, 
0.07645, 0.00705225, 0.0772, 0.00796439, 0.07335, 0.00895177, 0.08345, 0.00762596, 0.078, 0.00880789, 
0.07565, 0.00774104, 0.06785, 0.00765214, 0.07725, 0.00959646, 0.07565, 0.029249, 0.07175, 0.00785979, 
0.0827, 0.0135067, 0.0959, 0.0238678, 0.0952, 0.0111194, 0.09125, 0.0163381, 0.10995, 0.0107433, 
0.09285, 0.00939359, 0.0975, 0.015063, 0.08815, 0.00765214, 0.10685, 0.00929219, 0.0889, 0.00733341, 
0.08895, 0.00736617, 0.08425, 0.00932949, 0.08345, 0.00904652, 0.06475, 0.00762182, 0.0663, 0.00857229, 
0.05925, 0.00816201, 0.06085, 0.00476031, 0.06085, 0.00476031, 0.0624, 0.00712593, 0.0577, 0.00731329, 
0.06395, 0.00696967, 0.06945, 0.0163433, 0.0733, 0.0126037, 0.0866, 0.00798947, 0.1006, 0.00812015, 
0.06785, 0.00765214, 0.0874, 0.0128407, 0.09045, 0.00814006, 0.103, 0.0147826, 0.10215, 0.0147408, 
0.1053, 0.0168557, 0.10295, 0.0106498, 0.1014, 0.00812015, 0.08815, 0.0104442, 0.0944, 0.00801577, 
0.07565, 0.00922967, 0.0936, 0.0100651, 0.08035, 0.00752732, 0.07645, 0.00681697, 0.0702, 0.00801052, 
0.085, 0.00794719, 0.078, 0.00711559, 0.08425, 0.00785979, 0.0866, 0.0095278, 0.1092, 0.0113304, 
0.07955, 0.00477356, 0.09595, 0.00564265, 0.1014, 0.00954987, 0.0803, 0.00562045, 0.07255, 0.00762596, 
0.07645, 0.00705225, 0.0733, 0.00737064, 0.06865, 0.00931482, 0.0632, 0.00613532, 0.05695, 0.0075007, 
0.053, 0.00797364, 0.0554, 0.00801577, 0.0546, 0.00791002, 0.0554, 0.00780283, 0.0647, 0.00763717, 
0.0671, 0.0114566, 0.0671, 0.00898478, 0.07875, 0.00807123, 0.09205, 0.00859299, 0.10295, 0.0155376, 
0.07645, 0.00705225, 0.07335, 0.00729293, 0.07875, 0.0104523, 0.08895, 0.00736617, 0.0897, 0.0100216, 
0.07565, 0.00774104, 0.08345, 0.0104301, 0.0788, 0.00933358, 0.08265, 0.010348, 0.0975, 0.0112132, 
0.10455, 0.0115962, 0.1318, 0.0128743, 0.0866, 0.00798947, 0.07875, 0.0061804, 0.09985, 0.0106981, 
0.08035, 0.00932046, 0.0811, 0.0082136, 0.10765, 0.00851794, 0.08735, 0.00784236, 0.0897, 0.0100216, 
0.08895, 0.00736617, 0.09205, 0.0113762, 0.0975, 0.0086724, 0.09045, 0.00814006, 0.0819, 0.00847225, 
0.06785, 0.00765214, 0.0554, 0.00780283, 0.0624, 0.00712593, 0.06005, 0.00578996, 0.0554, 0.00801577, 
0.06315, 0.00627673, 0.0593, 0.00658627, 0.06005, 0.00578996, 0.07335, 0.00895177, 0.0733, 0.00737064, 
0.06785, 0.00765214, 0.0858, 0.00801052, 0.08425, 0.0115934, 0.1139, 0.0308082, 0.12945, 0.0087868, 
0.0913, 0.0387164, 0.078, 0.00711559, 0.0725, 0.00910465, 0.07725, 0.00786648, 0.08735, 0.0179129, 
0.07645, 0.00856845, 0.078, 0.00842927, 0.0897, 0.00694414, 0.08655, 0.00794372, 0.0796, 0.00692364, 
0.0967, 0.00632539, 0.09595, 0.00934978, 0.09125, 0.00762182, 0.0889, 0.00889056, 0.09285, 0.00352846, 
0.08345, 0.00762596, 0.0897, 0.00694414, 0.0936, 0.0100651, 0.09205, 0.0101228, 0.12715, 0.0126669, 
0.11855, 0.00790386, 0.1123, 0.0106578, 0.0944, 0.0107135, 0.0928, 0.00947906, 0.0952, 0.0112652, 
0.0624, 0.0100651, 0.0608, 0.00726636, 0.06085, 0.00984231, 0.0546, 0.00812015, 0.0554, 0.00780283, 
0.05695, 0.00783027, 0.06315, 0.0117844, 0.06395, 0.00708947, 0.08035, 0.0128852, 0.06555, 0.00965442, 
0.0616, 0.00954987, 0.06555, 0.00640292, 0.08735, 0.0105095, 0.10605, 0.00960523, 0.1022, 0.0129355, 
0.0741, 0.00866268, 0.071, 0.00940325, 0.0725, 0.00910465, 0.08895, 0.00736617, 0.07565, 0.00752732, 
0.0632, 0.00613532, 0.0585, 0.00718551, 0.0702, 0.00801052, 0.06785, 0.00765214, 0.06475, 0.00912991, 
0.0772, 0.00604022, 0.0811, 0.00971651, 0.0936, 0.0112503, 0.09985, 0.0106191, 0.0827, 0.0104029, 
0.0975, 0.0143141, 0.09905, 0.00912184, 0.1022, 0.0106504, 0.09985, 0.0106191, 0.09125, 0.012814, 
0.11855, 0.0107089, 0.0928, 0.00793128, 0.0897, 0.00993717, 0.0897, 0.00857229, 0.0913, 0.0126911, 
0.0624, 0.00724315, 0.0608, 0.0100818, 0.0562, 0.00793128, 0.0538, 0.00814087, 0.0632, 0.00814087, 
0.05615, 0.00799523, 0.07485, 0.00961509, 0.0757, 0.0144481, 0.10215, 0.00819676, 0.07645, 0.00856846, 
0.06865, 0.00784236, 0.09205, 0.0100393, 0.0897, 0.00857229, 0.11465, 0.0076933, 0.0936, 0.0100651, 
0.07255, 0.00904652, 0.0811, 0.0082136, 0.08345, 0.00762596, 0.07335, 0.00729293, 0.08655, 0.0119977, 
0.07645, 0.00477356, 0.0663, 0.00694414, 0.07255, 0.00762596, 0.0788, 0.00816668, 0.07875, 0.0061804, 
